Return,Risk,Sharpe
0.1756258914822516,0.19674966538819103,0.6893322599286713
0.18160008775394387,0.19421524523179326,0.7290884275585373
0.16818663269835404,0.1891417740860222,0.6777277696467752
0.17590574785358937,0.1936756512315747,0.7017182954561962
0.17898710882194874,0.19698024351973634,0.705589080094842
0.1890697524605902,0.20177330275015692,0.7387981979220205
0.17612704997873052,0.19071415281061843,0.7137752913068093
0.1850734504189965,0.19784237635566948,0.7332779412141306
0.1815292107726772,0.19078861874507252,0.7418116012558661
0.16817144203168366,0.19253545429268112,0.6657030649370423
0.17562608098765678,0.19659268710786576,0.6898836522502078
0.18516615093729327,0.19782458727061092,0.7338124797334499
0.1774717947009668,0.19747294960395748,0.6961550682089562
0.1655775196661602,0.1900687657900115,0.6606951917860011
0.17793563875728935,0.19799587747317807,0.6966591452186932
0.17395467871247605,0.19466812341774478,0.6881182001483533
0.1890861254808353,0.19702895753971533,0.7566711377985332
0.18832040087971472,0.19328434491134563,0.767368929686185
0.17901126824196617,0.19275762613573663,0.7211713021620052
0.16720529420878816,0.1854123049727462,0.6860671638135672
0.16784674322412818,0.1874144641203013,0.6821604929172562
0.18706423588445023,0.1949301201401907,0.7544459305657018
0.171724874286973,0.1985939412437859,0.6632874772613171
0.17300434788350197,0.19003562209704147,0.6998916646037207
0.17324755432362948,0.18918579920014775,0.7043211218124316
0.17229761032728097,0.18787317965826522,0.7041857202178923
0.18846346346356146,0.19599574902578046,0.7574830791051147
0.17315027108222475,0.19184478048293724,0.6940520912116616
0.17341347604058216,0.19280086767233154,0.6919754960196585
0.16642708967076253,0.19075273272588994,0.6627799657918253
0.16879599256713168,0.19518085804063773,0.6598802457376002
0.17695141706597783,0.19688200004897596,0.6956015127432171
0.18237148573278394,0.18976635789880653,0.7502461833024374
0.17879876803465394,0.19299379856203092,0.7191877100136047
0.16867536101987818,0.19947086625499433,0.6450834822935272
0.18634671720795093,0.19308312476954925,0.7579466998093195
0.19116740468622392,0.1974559275338974,0.7655754201669782
0.1685604106789323,0.19459413075515125,0.6606592407491153
0.17831370787102013,0.1885714059221508,0.7334818722628663
0.17625000060740742,0.18929087710424966,0.7197916914525647
0.1758010672060047,0.19089463222215458,0.7113928014904344
0.178145657766904,0.19231165636715972,0.7183426131131517
0.188046749746806,0.19395328336486792,0.7633113870431271
0.17405519391954433,0.19012226575889948,0.7050999175948401
0.16715738649076584,0.18993873118751117,0.6694652833351488
0.17553441526494318,0.19614952643484435,0.6909749808137523
0.17127038014083695,0.19402270863639484,0.6765722479776431
0.17354175568741076,0.19309292794193944,0.6915931987295
0.1715262176818026,0.19161413556368936,0.6864118729804537
0.18683133874823446,0.19627226854488,0.7481002784387735
0.16889555889488672,0.1893412548204056,0.6807579204920081
0.17282285743626838,0.1967119175738669,0.6752151017306428
0.1769961950103801,0.19678526079343783,0.6961710163556543
0.1754150719727191,0.19429503738889753,0.6969558965197586
0.1806592376947399,0.19244959961063893,0.7308887001028815
0.18064933089965013,0.1981269727688812,0.7098949170526124
0.18694065613501304,0.19789973722525553,0.7425005115987632
0.169018854079611,0.19076306725757297,0.676330360663611
0.1779705874576667,0.19431754747046784,0.7100263936721171
0.1951265675374147,0.20058975711034768,0.7733523873408803
0.17195855386945172,0.19147715368393983,0.6891608284885412
0.17867913507720118,0.19778531715361497,0.7011599095067937
0.17821147112127447,0.1999478212238756,0.691237695291129
0.17154704396854442,0.19325434273967157,0.6806938571401129
0.1671639500734483,0.18928206079899962,0.6718225146992926
0.16626954324595422,0.1953228737073955,0.6464657254383477
0.1761050445132637,0.19475249592051683,0.6988616185376717
0.17437178544238546,0.1883327235061606,0.7134808170391589
0.17751546000467633,0.188399088811721,0.7299157382979922
0.18835418195626707,0.20063052411653828,0.7394397368472907
0.18037988898500684,0.19701916308690362,0.7125189589963203
0.17409425141072826,0.19197401423205987,0.6985020964797556
0.17106456554985372,0.1898566097235344,0.6903344884368653
0.16799748727882577,0.1891238257190876,0.6767919736826021
0.18390613533823919,0.19979001590814335,0.720286920665757
0.18735427797587068,0.19729595751936232,0.7468692203762438
0.16430274210581203,0.19467180078513294,0.6385246430375909
0.1804383318294829,0.19451316568087415,0.7219991065277889
0.1818607782970707,0.19435872699401524,0.7298914769154612
0.17297090391824202,0.1902021890904267,0.6991029101932389
0.1875104052348625,0.2015106476648625,0.7320228828810615
0.1811912485103731,0.19189746778767658,0.7357640001096473
0.17782851128040267,0.19445440080233314,0.708796050445308
0.17830077067946096,0.1904364894315704,0.726230414624171
0.1712214569546852,0.18656670098707168,0.7033487554876061
0.1847891947822976,0.19909509263217087,0.7272363817113078
0.173390984256063,0.19517001253626973,0.6834604482657092
0.17523935193519596,0.19313266876794632,0.7002406832460302
0.18782220093837743,0.19635899414449223,0.7528160427915074
0.17576321108709592,0.19102084196059993,0.7107245978692656
0.16765433579387717,0.19156344221177754,0.6663815095405966
0.18609970410453633,0.19667739981354002,0.7428393106836175
0.17780570662499806,0.1976660923521493,0.697164116440832
0.1828265046522387,0.1901114995271905,0.7512775660991043
0.1883373758181146,0.19454679721491083,0.7624765760304454
0.16910578675917567,0.1912978426395213,0.6748941074179317
0.1719257521084251,0.1952094998613976,0.6758162497321843
0.17427895203354782,0.19223174778849572,0.6985264066853781
0.16619689278030814,0.1929404158065129,0.6540718400175036
0.1760898192191322,0.1927185989689026,0.7061582013736613
0.17691661086255345,0.1991166166415261,0.6876202155897784
0.18277211420006242,0.1985408944728032,0.7191068347867235
0.18905637785688076,0.19735364266521738,0.7552755340307241
0.17332689544056176,0.19325382907194594,0.6899055821084189
0.18440121364916412,0.19461073517382446,0.7420002474179357
0.17741078667904445,0.19883770923186775,0.6910700551212224
0.17318108028604204,0.1881541303428179,0.7078296928341958
